     0      0 1.000000e-01 3.333333e-01 1.204785e-01
1.000000e-03 7.455102e-01 1.007455e-01 3.333333e-01 1.257386e-01
2.000000e-03 1.064724e+00 1.018102e-01 3.333333e-01 1.321115e-01
3.000000e-03 1.230493e+00 1.030407e-01 3.333333e-01 1.395166e-01
4.000000e-03 1.311222e+00 1.043519e-01 3.333333e-01 1.480621e-01
5.000000e-03 1.337630e+00 1.056896e-01 3.333333e-01 1.579206e-01
6.000000e-03 1.328132e+00 1.070177e-01 3.333333e-01 1.693287e-01
